SZN,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP%,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,1DRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,DB,YDS(t),CPOE,EPA/DB,YPG(t),paYPG,ruYPG,RYOE,EXPLSV%,recYPG,AY/Tgt,AY%,RZ Tgt,10+ Tgt,Quick Tgt,EZ Tgt,FPOE(t),FPOE,PROJ,CSTY%,CL
2025,11610,Malik Washington,WR,24.9,MIA,54,57,57,116.7,93.7,70.7,17,17,6,927,523,1,0.0%,0,0,0,0,0,0,0.00,110,0,0,0,0.00,0.00,46,64,1,13,3,65,253,317,6.9,4.9,17,2,4,427,1,0,110,6.47,56.4%,NA,NA,NA,5,NA,21,82,0.256,1.2,350,13.6%,0.91,0.037,0,NA,NA,NA,NA,NA,NA,427,NA,NA,25.1,0.0,6.5,NA,NA,18.6,5.2,10.6%,11,15,37,2,-1.0,-1.2,127.2,6.0%,11.9
2025,10444,Cedric Tillman,WR,25.6,CLE,98,98,98,60,49.5,39,17,13,10,768,475,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,21,208,1,11,2,39,62,270,12.9,6.9,0,0,0,270,0,0,0,0,61.8%,NA,NA,NA,0,NA,13,39,0.333,1.0,310,7.0%,0.87,0.035,0,NA,NA,NA,NA,NA,NA,270,NA,NA,20.8,0.0,0.0,NA,NA,20.8,11.3,12.7%,4,19,14,3,-2.3,-2.3,93.9,8.0%,11.5
2025,12503,Isaiah Bond,WR,21.7,CLE,104,103,101,54.7,45.7,36.7,16,16,2,958,466,0,0.0%,0,0,0,0,0,0,0.00,29,0,0,0,0.00,0.00,18,259,3,11,0,44,79,338,18.8,7.7,5,0,1,367,0,0,29,5.8,48.6%,NA,NA,NA,1,NA,12,49,0.245,0.8,341,7.9%,0.99,0.032,0,NA,NA,NA,NA,NA,NA,367,NA,NA,22.9,0.0,1.8,NA,NA,21.1,16.5,20.9%,4,29,18,3,-1.4,-0.9,62.9,0.0%,9.2
2025,7591,Justin Fields,QB,26.8,KC,28,28,28,143.66,143.66,143.66,13,9,9,677,501,4,62.7%,676,204,128,51,76,1,89.48,1642,27,7,1259,6.17,9.84,0,0,0,0,0,1,0,0,0.0,0.0,71,3,22,383,4,0,383,5.39,74.0%,NA,NA,NA,26,NA,84,276,0.304,9.3,NA,NA,NA,NA,58,28.4%,2.93,6.9%,45.4%,6.80,260,1642,-1.7%,-0.13,182.4,139.9,42.6,NA,NA,0.0,NA,NA,NA,NA,NA,NA,-4.4,-2.9,162.5,56.0%,27.5
2025,9229,Anthony Richardson,QB,23.6,IND,68,70,71,2.16,1.66,1.16,16,2,0,328,14,0,50.0%,2,2,1,1,1,0,62.50,8,0,0,9,4.50,9.00,1,2,0,1,0,1,7,9,9.0,9.0,4,0,1,8,0,0,-1,-0.25,4.3%,NA,NA,NA,1,NA,3,7,0.429,1.5,NA,NA,NA,NA,1,50.0%,2.31,0%,0%,5.70,2,17,-31.1%,-0.74,8.5,4.5,-0.5,NA,NA,4.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,11571,Isaiah Davis,RB,23.8,NYJ,59,58,61,71.2,60.7,50.2,17,16,0,999,285,0,0.0%,0,0,0,0,0,0,0.00,236,0,0,0,0.00,0.00,21,5,1,8,0,28,181,186,8.9,6.6,43,2,6,422,1,170,236,5.49,28.5%,11,3.96,0.256,7,0.651,15,71,0.211,0.9,154,5.7%,1.21,0.052,0,NA,NA,NA,NA,NA,NA,422,NA,NA,26.4,0.0,14.8,91,13.95%,11.6,NA,NA,NA,NA,NA,NA,-0.3,-0.3,76.7,13.0%,13.8
2025,12483,Jack Bech,WR,23.0,LV,120,123,127,42.4,32.4,22.4,16,15,5,872,307,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,20,156,1,11,0,29,68,224,11.2,7.7,0,0,0,224,0,0,0,0,35.2%,NA,NA,NA,0,NA,11,29,0.379,0.7,192,5.6%,1.17,0.057,0,NA,NA,NA,NA,NA,NA,224,NA,NA,14.9,0.0,0.0,NA,NA,14.9,8.9,7.9%,4,12,11,1,-1.6,-1.4,63.1,0.0%,7.7
2025,5001,Dalton Schultz,TE,29.4,HOU,10,11,13,177.7,136.7,95.7,17,17,6,1092,789,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,82,419,2,36,3,106,358,777,9.5,7.3,0,0,0,777,0,0,0,0,72.3%,NA,NA,NA,0,NA,39,106,0.368,2.3,485,18.2%,1.60,0.074,0,NA,NA,NA,NA,NA,NA,777,NA,NA,45.7,0.0,0.0,NA,NA,45.7,6.3,14.6%,11,24,58,5,2.4,1.8,139.1,53.0%,19.6
2025,10219,Chris Rodriguez,RB,25.2,JAX,51,45,45,92,90.5,89,13,13,7,741,226,0,0.0%,0,0,0,0,0,0,0.00,500,0,0,0,0.00,0.00,3,4,0,1,0,4,26,30,10.0,7.5,112,11,26,530,6,442,500,4.46,30.5%,30,3.95,0.268,32,0.663,33,116,0.284,2.8,94,0.9%,0.32,0.011,0,NA,NA,NA,NA,NA,NA,530,NA,NA,44.2,0.0,41.7,128,11.61%,2.5,NA,NA,NA,NA,NA,NA,-0.6,-0.9,96.8,25.0%,13.9
2025,9757,Kendre Miller,RB,23.5,NO,77,73,72,33.3,30.8,28.3,17,7,0,464,113,0,0.0%,0,0,0,0,0,0,0.00,193,0,0,0,0.00,0.00,5,-5,0,1,0,5,35,30,6.0,6.0,47,7,8,223,1,186,193,4.11,24.4%,22,3.95,0.468,9,0.863,10,52,0.192,1.4,33,0.8%,0.91,0.030,0,NA,NA,NA,NA,NA,NA,223,NA,NA,31.9,0.0,27.6,24,10.64%,4.3,NA,NA,NA,NA,NA,NA,-0.4,0.5,29.4,14.0%,8.0
2025,12502,Gunnar Helm,TE,23.2,TEN,31,33,34,91.7,69.7,47.7,16,16,10,1002,533,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,44,198,2,15,2,55,159,357,8.1,6.5,0,0,0,357,0,0,0,0,53.2%,NA,NA,NA,0,NA,17,55,0.309,1.1,253,9.6%,1.41,0.059,0,NA,NA,NA,NA,NA,NA,357,NA,NA,22.3,0.0,0.0,NA,NA,22.3,5.4,7.6%,8,14,26,4,0.6,0.5,73.6,13.0%,12.1
2025,7090,Darnell Mooney,WR,28.1,NYG,79,80,80,82.3,66.3,50.3,15,15,15,887,726,2,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,32,370,5,24,1,72,73,443,13.8,6.2,0,0,0,443,0,0,0,0,81.8%,NA,NA,NA,0,NA,25,72,0.347,1.7,452,13.2%,0.98,0.053,0,NA,NA,NA,NA,NA,NA,443,NA,NA,29.5,0.0,0.0,NA,NA,29.5,14.2,25%,8,55,22,4,-4.4,-4.9,130.4,7.0%,11.5
2025,11600,Ja'Tavion Sanders,TE,22.7,CAR,50,52,58,54,39.5,25,14,13,5,804,393,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,29,104,1,7,1,34,86,190,6.6,5.6,0,0,0,190,0,0,0,0,48.9%,NA,NA,NA,0,NA,8,34,0.235,0.7,230,6.6%,0.83,0.030,0,NA,NA,NA,NA,NA,NA,190,NA,NA,15.8,0.0,0.0,NA,NA,15.8,5.1,5.1%,10,5,23,3,-2.0,-1.7,77.7,8.0%,9.8
2025,8147,John Metchie,WR,25.4,CAR,87,91,99,71.9,55.4,38.9,17,16,7,956,411,0,0.0%,0,0,0,0,0,0,0.00,-5,0,0,0,0.00,0.00,33,134,3,13,2,48,140,274,8.3,5.7,3,0,0,269,0,0,-5,-1.67,43.0%,NA,NA,NA,0,NA,15,51,0.294,1.0,253,9.7%,1.08,0.051,0,NA,NA,NA,NA,NA,NA,269,NA,NA,17.9,0.0,-0.3,NA,NA,18.3,5.2,7.7%,5,10,24,0,-1.0,-1.0,76.9,13.0%,13.1
2025,3321,Tyreek Hill,WR,31.8,FA,105,108,108,53.5,43,32.5,17,4,4,224,155,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,21,208,0,16,1,29,57,265,12.6,9.1,0,0,0,265,0,0,0,0,69.2%,NA,NA,NA,0,NA,17,29,0.586,4.3,101,6.1%,2.62,0.158,0,NA,NA,NA,NA,NA,NA,265,NA,NA,66.3,0.0,0.0,NA,NA,66.3,13.3,12.1%,2,17,13,1,-1.5,-1.5,59.5,75.0%,NA
2025,1479,Keenan Allen,WR,33.6,FA,29,34,37,182.7,142.2,101.7,17,17,3,1072,592,2,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,81,546,6,45,4,122,231,777,9.6,6.4,0,0,0,777,0,0,0,0,55.2%,NA,NA,NA,0,NA,49,122,0.402,2.9,467,21.4%,1.66,0.096,0,NA,NA,NA,NA,NA,NA,777,NA,NA,45.7,0.0,0.0,NA,NA,45.7,8.5,23.4%,16,33,70,11,-0.8,-1.9,183.7,24.0%,22.7
2025,7571,Rashod Bateman,WR,26.0,BAL,103,101,102,55.4,45.9,36.4,13,13,12,798,550,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,19,185,3,10,2,38,39,224,11.8,5.9,0,0,0,224,0,0,0,0,68.9%,NA,NA,NA,0,NA,12,38,0.316,0.9,317,9.0%,0.71,0.032,0,NA,NA,NA,NA,NA,NA,224,NA,NA,17.2,0.0,0.0,NA,NA,17.2,12.2,13.7%,8,19,14,3,-3.5,-3.5,100.8,8.0%,11.2
2025,11643,Jaylen Wright,RB,22.7,MIA,69,69,67,48.2,45.7,43.2,12,10,1,708,101,2,0.0%,0,0,0,0,0,0,0.00,288,0,0,0,0.00,0.00,5,-16,1,2,0,9,60,44,8.8,4.9,70,4,15,332,2,255,288,4.11,14.3%,18,3.64,0.257,17,0.622,19,79,0.241,2.1,37,1.9%,1.19,0.054,0,NA,NA,NA,NA,NA,NA,332,NA,NA,36.9,0.0,32.0,28,8.57%,4.9,NA,NA,NA,NA,NA,NA,1.1,1.3,34.4,22.0%,11.5
2025,9482,Michael Mayer,TE,24.4,LV,38,41,44,73.8,56.3,38.8,13,13,12,713,406,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,35,132,1,17,1,50,196,328,9.4,6.6,0,0,0,328,0,0,0,0,56.9%,NA,NA,NA,0,NA,18,50,0.360,1.4,218,9.7%,1.50,0.078,0,NA,NA,NA,NA,NA,NA,328,NA,NA,25.2,0.0,0.0,NA,NA,25.2,4.4,6.7%,6,5,23,0,-0.5,0.0,74.2,15.0%,13.9
2025,8122,Bam Knight,RB,24.7,ARI,50,53,51,92.9,81.9,70.9,15,9,8,831,283,1,0.0%,0,0,0,0,0,0,0.00,269,0,0,0,0.00,0.00,22,9,1,9,1,31,151,160,7.3,5.2,82,5,17,429,4,160,269,3.28,34.1%,21,1.95,0.256,21,0.451,31,113,0.274,3.9,131,4.8%,1.22,0.069,0,NA,NA,NA,NA,NA,NA,429,NA,NA,53.6,0.0,33.6,-6,6.10%,20.0,NA,NA,NA,NA,NA,NA,0.0,0.0,67.0,50%,#N/A
2025,6826,Cole Kmet,TE,26.8,CHI,36,36,33,78.7,63.7,48.7,16,16,15,1036,719,0,0.0%,0,1,0,0,1,0,39.58,0,0,0,0,0.00,0.00,30,198,2,15,2,48,149,347,11.6,7.2,0,0,0,347,0,0,0,0,69.4%,NA,NA,NA,0,NA,17,49,0.347,1.1,346,8.4%,1.00,0.043,0,0.0%,NA,NA,NA,NA,NA,347,NA,NA,21.7,0.0,0.0,NA,NA,21.7,8.7,9.3%,6,20,17,3,0.1,0.3,75.1,6.0%,10.0
2025,12541,Dont'e Thornton,WR,23.0,LV,148,148,154,23.5,18.5,13.5,15,15,8,817,391,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,97,3,7,0,30,38,135,13.5,4.5,0,0,0,135,0,0,0,0,47.9%,NA,NA,NA,0,NA,7,30,0.233,0.5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,135,NA,NA,9.0,0.0,0.0,NA,NA,9.0,NA,NA,NA,NA,NA,NA,-2.8,-2.8,60.3,0.0%,4.9
2025,12531,Trevor Etienne,RB,21.4,CAR,98,99,100,11.7,10.2,8.7,17,14,0,1061,63,2,0.0%,0,0,0,0,0,0,0.00,94,0,0,0,0.00,0.00,3,2,0,1,0,3,11,13,4.3,4.3,20,1,6,107,0,77,94,4.7,5.9%,6,3.86,0.300,6,0.686,7,23,0.304,0.5,18,0.6%,0.72,0.056,0,NA,NA,NA,NA,NA,NA,107,NA,NA,8.2,0.0,7.2,41,15.00%,1.0,NA,NA,NA,NA,NA,NA,-0.8,-0.8,24.6,0.0%,3.0
2025,12457,Jaydon Blue,RB,21.9,DAL,91,89,82,20.4,19.9,19.4,5,5,0,256,45,1,0.0%,0,0,0,0,0,0,0.00,129,0,0,0,0.00,0.00,1,-5,0,0,0,1,10,5,5.0,5.0,38,2,6,134,1,68,129,3.39,17.6%,3,1.78,0.079,7,0.257,7,39,0.179,1.4,26,0.2%,0.19,0.000,0,NA,NA,NA,NA,NA,NA,134,NA,NA,26.8,0.0,25.8,2,13.16%,1.0,NA,NA,NA,NA,NA,NA,-1.3,-1.5,29.4,20.0%,6.6
2025,7600,Pat Freiermuth,TE,27.1,PIT,25,24,22,113.6,93.1,72.6,17,17,7,956,470,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,41,231,0,17,4,54,255,486,11.9,9.0,0,0,0,486,0,0,0,0,49.2%,NA,NA,NA,0,NA,21,54,0.389,1.2,322,9.8%,1.51,0.053,0,NA,NA,NA,NA,NA,NA,486,NA,NA,28.6,0.0,0.0,NA,NA,28.6,5.9,10.4%,9,13,30,3,-0.2,-1.7,107.0,12.0%,16.9
2025,4098,Kareem Hunt,RB,30.3,FA,31,31,30,145.4,136.4,127.4,17,17,4,1049,504,2,0.0%,0,0,0,0,0,0,0.00,611,0,0,0,0.00,0.00,18,-10,1,7,1,25,153,143,7.9,5.7,163,7,47,754,8,524,611,3.75,48.0%,41,3.21,0.252,55,0.573,63,188,0.335,3.7,278,4.3%,0.51,0.025,0,NA,NA,NA,NA,NA,NA,754,NA,NA,44.4,0.0,35.9,103,6.13%,8.4,NA,NA,NA,NA,NA,NA,-0.6,-0.3,141.0,29.0%,18.6
2025,12471,DJ Giddens,RB,22.3,IND,105,103,97,9.6,9.6,9.6,9,9,0,504,50,0,0.0%,0,0,0,0,0,0,0.00,96,0,0,0,0.00,0.00,0,0,0,0,0,2,0,0,0.0,0.0,26,0,5,96,0,78,96,3.69,9.9%,3,3.01,0.115,5,0.417,5,28,0.179,0.6,23,0.4%,0.00,0.000,0,NA,NA,NA,NA,NA,NA,96,NA,NA,12.0,0.0,12.0,16,7.69%,0.0,NA,NA,NA,NA,NA,NA,-0.8,-0.7,17.3,0.0%,3.1
2025,10226,Andrei Iosivas,WR,26.2,CIN,70,70,71,89.9,73.4,56.9,17,17,9,1043,815,0,0.0%,0,0,0,0,0,0,0.00,14,0,0,0,0.00,0.00,33,332,5,22,2,58,103,435,13.2,7.5,3,0,0,449,0,0,14,4.67,78.1%,NA,NA,NA,0,NA,24,61,0.393,1.4,542,9.1%,0.80,0.041,0,NA,NA,NA,NA,NA,NA,449,NA,NA,26.4,0.0,0.8,NA,NA,25.6,9.9,12.5%,7,24,24,3,-0.5,-0.7,91.7,12.0%,13.9
2025,5848,Marquise Brown,WR,28.5,PHI,43,45,46,137.7,113.2,88.7,16,16,6,988,499,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,49,397,3,24,5,74,190,587,12.0,7.9,0,0,0,587,0,0,0,0,50.5%,NA,NA,NA,0,NA,29,74,0.392,1.8,390,12.7%,1.51,0.062,0,NA,NA,NA,NA,NA,NA,587,NA,NA,36.7,0.0,0.0,NA,NA,36.7,11.2,20.1%,10,30,40,6,1.3,1.3,113.6,19.0%,17.7
2025,10218,Xavier Hutchinson,WR,25.5,HOU,64,63,65,98,80.5,63,17,17,6,1092,618,0,0.0%,0,0,0,0,0,0,0.00,22,0,0,0,0.00,0.00,35,282,1,16,3,57,146,428,12.2,7.5,3,0,2,450,0,0,22,7.33,56.6%,NA,NA,NA,2,NA,21,60,0.350,1.2,400,9.8%,1.07,0.040,0,NA,NA,NA,NA,NA,NA,450,NA,NA,26.5,0.0,1.3,NA,NA,25.2,9.1,11.4%,7,25,37,2,2.3,2.6,60.1,18.0%,16.0
2025,8210,Chigoziem Okonkwo,TE,26.2,WAS,21,22,24,124,96,68,17,17,12,1002,623,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,56,218,4,22,2,79,342,560,10.0,7.1,0,0,0,560,0,0,0,0,62.2%,NA,NA,NA,0,NA,24,79,0.304,1.4,408,13.9%,1.37,0.054,0,NA,NA,NA,NA,NA,NA,560,NA,NA,32.9,0.0,0.0,NA,NA,32.9,4.4,9%,5,18,49,1,0.3,0.7,112.7,18.0%,14.2
2025,9479,Darnell Washington,TE,24.3,PIT,39,38,39,73.4,57.9,42.4,17,16,13,956,546,2,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,31,135,4,15,1,43,229,364,11.7,8.5,0,0,0,364,0,0,0,0,57.1%,NA,NA,NA,0,NA,16,43,0.372,1.0,203,7.8%,1.79,0.074,0,NA,NA,NA,NA,NA,NA,364,NA,NA,22.8,0.0,0.0,NA,NA,22.8,5.0,7%,8,9,16,2,0.4,0.1,65.4,0.0%,9.7
2025,11650,Luke McCaffrey,WR,24.7,WAS,109,102,94,51.3,45.8,40.3,17,8,0,563,174,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,11,134,0,3,3,15,69,203,18.5,13.5,0,0,0,203,0,0,0,0,30.9%,NA,NA,NA,0,NA,6,15,0.400,0.8,106,3.2%,1.92,0.028,0,NA,NA,NA,NA,NA,NA,203,NA,NA,25.4,0.0,0.0,NA,NA,25.4,15.0,6%,2,11,4,2,1.8,3.2,26.1,13.0%,11.7
2025,6149,Darius Slayton,WR,28.9,NYG,63,65,67,98.8,80.3,61.8,14,14,12,857,690,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,37,340,5,22,1,63,198,538,14.5,8.5,0,0,0,538,0,0,0,0,80.5%,NA,NA,NA,0,NA,23,63,0.365,1.6,437,12.0%,1.23,0.050,0,NA,NA,NA,NA,NA,NA,538,NA,NA,38.4,0.0,0.0,NA,NA,38.4,13.4,19.2%,6,31,29,4,-1.0,-1.0,108.2,14.0%,12.7
2025,12486,Dillon Gabriel,QB,24.9,CLE,40,40,40,72.08,72.08,72.08,15,10,6,928,372,0,59.5%,439,185,110,38,75,2,80.84,1023,19,7,937,5.06,8.52,0,0,0,0,0,0,0,0,0.0,0.0,14,1,4,86,0,0,86,6.14,40.1%,NA,NA,NA,4,NA,49,199,0.246,6.1,NA,NA,NA,NA,45,24.3%,2.73,3.80%,41.90%,5.80,215,1023,-4.70%,-0.27,127.9,117.1,10.8,NA,NA,0.0,NA,NA,NA,NA,NA,NA,-4.9,-4.3,83.0,25.0%,16.6
2025,12641,Jaylin Lane,WR,23.6,WAS,112,111,106,49.2,41.2,33.2,17,15,4,941,348,3,0.0%,0,0,0,0,0,0,0.00,7,0,0,0,0.00,0.00,16,186,1,10,0,32,39,225,14.1,7.0,1,0,0,232,0,0,7,7,37.0%,NA,NA,NA,0,NA,10,33,0.303,0.7,203,6.8%,1.11,0.049,0,NA,NA,NA,NA,NA,NA,232,NA,NA,16.6,0.0,0.5,NA,NA,16.1,13.5,11.5%,2,19,13,2,-0.7,-0.9,52.1,0.0%,7.3
2025,11575,Ray Davis,RB,26.1,BUF,61,60,59,64.1,59.1,54.1,17,17,0,1057,120,0,0.0%,0,0,0,0,0,0,0.00,275,0,0,0,0.00,0.00,10,-13,2,5,2,13,99,86,8.6,6.6,58,1,15,361,0,165,275,4.74,11.4%,8,2.85,0.138,15,0.423,22,71,0.310,1.4,62,2.6%,1.39,0.081,0,NA,NA,NA,NA,NA,NA,361,NA,NA,22.6,0.0,17.2,56,15.52%,5.4,NA,NA,NA,NA,NA,NA,0.2,0.2,55.6,6.0%,13.8
2025,4137,James Conner,RB,30.6,ARI,78,76,74,33.3,29.3,25.3,17,3,3,187,93,1,0.0%,0,0,0,0,0,0,0.00,95,0,0,0,0.00,0.00,8,-30,0,3,1,9,68,38,4.8,4.2,32,3,6,133,1,85,95,2.97,49.7%,14,2.64,0.438,7,0.702,11,41,0.268,3.7,43,1.4%,0.88,0.070,0,NA,NA,NA,NA,NA,NA,133,NA,NA,44.3,0.0,31.7,-3,3.13%,12.7,NA,NA,NA,NA,NA,NA,-3.4,-3.4,43.6,67.0%,NA
2025,9481,Luke Musgrave,TE,25.3,GB,53,55,57,49.2,37.2,25.2,17,17,10,1000,426,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,24,183,1,11,0,31,69,252,10.5,8.1,0,0,0,252,0,0,0,0,42.6%,NA,NA,NA,0,NA,11,31,0.355,0.6,204,6.3%,1.24,0.054,0,NA,NA,NA,NA,NA,NA,252,NA,NA,14.8,0.0,0.0,NA,NA,14.8,7.8,6%,1,10,11,0,-0.9,-0.8,64.4,0.0%,7.5
2025,4066,Evan Engram,TE,31.3,DEN,29,29,32,102.8,77.8,52.8,16,16,2,1029,435,0,0.0%,0,0,0,0,0,0,0.00,7,0,0,0,0.00,0.00,50,159,8,18,1,76,302,461,9.2,6.1,1,0,0,468,0,0,7,7,42.3%,NA,0.00,NA,0,NA,19,77,0.247,1.2,357,12.4%,1.29,0.050,0,NA,NA,NA,NA,NA,NA,468,NA,NA,29.3,0.0,0.4,NA,NA,28.8,4.3,7.5%,10,11,25,2,-1.4,-1.6,117.6,13.0%,12.4
2025,11630,Roman Wilson,WR,24.5,PIT,123,122,122,38.6,32.6,26.6,13,13,4,816,253,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,12,100,0,5,2,21,66,166,13.8,7.9,0,0,0,166,0,0,0,0,31.0%,NA,NA,NA,0,NA,7,21,0.333,0.5,154,3.8%,1.08,0.032,0,NA,NA,NA,NA,NA,NA,166,NA,NA,12.8,0.0,0.0,NA,NA,12.8,13.3,9.1%,1,10,12,1,-0.5,-0.5,48.3,8.0%,10.9
2025,8180,Jalen Nailor,WR,26.8,LV,61,60,55,100.7,86.2,71.7,17,17,8,934,603,0,0.0%,0,0,0,0,0,0,0.00,13,0,0,0,0.00,0.00,29,332,1,19,4,53,112,444,15.3,8.4,2,0,1,457,0,0,13,6.5,64.6%,NA,NA,NA,1,NA,24,55,0.436,1.4,413,11.0%,1.08,0.046,0,NA,NA,NA,NA,NA,NA,457,NA,NA,26.9,0.0,0.8,NA,NA,26.1,13.0,18.1%,12,37,14,7,1.0,1.0,84.4,12.0%,17.4
2025,11596,Ben Sinnott,TE,23.5,WAS,68,69,67,28.4,22.9,17.4,16,16,3,918,303,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,11,51,0,4,1,13,63,114,10.4,8.8,0,0,0,114,0,0,0,0,33.0%,NA,NA,NA,0,NA,5,13,0.385,0.3,106,2.8%,1.08,0.038,0,NA,NA,NA,NA,NA,NA,114,NA,NA,7.1,0.0,0.0,NA,NA,7.1,7.8,2.7%,1,3,4,0,-0.2,-0.1,29.5,0.0%,6.0
2025,4950,Christian Kirk,WR,29.0,SF,101,107,116,57.9,43.9,29.9,13,13,3,824,394,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,28,124,2,11,1,52,115,239,8.5,4.6,0,0,0,239,0,0,0,0,47.8%,NA,NA,NA,0,NA,12,52,0.231,0.9,274,8.9%,0.87,0.040,0,NA,NA,NA,NA,NA,NA,239,NA,NA,18.4,0.0,0.0,NA,NA,18.4,7.2,8.3%,6,13,28,3,-3.7,-3.7,91.1,8.0%,11.2
2025,8125,Calvin Austin III,WR,26.7,NYG,74,75,73,86.2,70.7,55.2,14,14,7,774,409,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,31,244,2,12,3,55,128,372,12.0,6.8,0,0,0,372,0,0,0,0,52.8%,NA,NA,NA,0,NA,15,55,0.273,1.1,302,10.0%,1.23,0.040,0,NA,NA,NA,NA,NA,NA,372,NA,NA,26.6,0.0,0.0,NA,NA,26.6,10.2,18.3%,4,21,34,3,-2.2,-2.2,115.5,21.0%,14.6
2025,8188,Tyquan Thornton,WR,25.3,KC,81,74,66,80.8,71.3,61.8,16,14,4,961,368,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,19,379,3,12,3,37,59,438,23.1,11.8,0,0,0,438,0,0,0,0,38.3%,NA,NA,NA,0,NA,15,37,0.405,1.1,253,6.3%,1.73,0.047,0,NA,NA,NA,NA,NA,NA,438,NA,NA,31.3,0.0,0.0,NA,NA,31.3,26.3,23.6%,4,32,8,6,2.2,2.1,50.2,21.0%,14.7
2025,1373,Geno Smith,QB,35.2,NYJ,23,23,23,190.9,190.9,190.9,15,15,15,889,863,4,67.4%,1312,448,302,129,146,17,84.72,3134,55,19,3025,6.75,10.02,0,0,0,0,0,0,0,0,0.0,0.0,41,2,13,109,0,0,109,2.66,97.1%,NA,NA,NA,13,NA,161,489,0.329,10.7,NA,NA,NA,NA,148,33.0%,2.80,8.90%,37.20%,6.60,521,3134,0.80%,-0.17,208.9,201.7,7.3,NA,NA,0.0,NA,NA,NA,NA,NA,NA,-6.2,-5.6,264.5,20.0%,23.9
2025,12505,Jalen Royals,WR,22.8,KC,214,215,216,2.4,1.4,0.4,9,7,2,503,43,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,0,0,0,0,3,4,4,2.0,1.3,0,0,0,4,0,0,0,0,8.5%,NA,NA,NA,0,NA,0,3,0.000,0.0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,0.7,0.0,0.0,NA,NA,0.7,NA,NA,NA,NA,NA,NA,-1.1,-1.1,15.4,0.0%,0.8
2025,6130,Devin Singletary,RB,28.3,NYG,45,44,43,108.8,99.8,90.8,17,17,1,1072,287,0,0.0%,0,0,0,0,0,0,0.00,437,0,0,0,0.00,0.00,18,-11,1,4,0,19,162,151,8.4,8.0,119,4,22,588,5,316,437,3.67,26.8%,19,2.66,0.160,27,0.425,31,138,0.225,1.8,129,3.6%,1.17,0.031,0,NA,NA,NA,NA,NA,NA,588,NA,NA,34.6,0.0,25.7,36,5.04%,8.9,NA,NA,NA,NA,NA,NA,1.0,1.2,94.7,18.0%,18.0
2025,12543,Tahj Brooks,RB,23.6,CIN,114,114,114,6.4,5.9,5.4,16,7,0,960,47,0,0.0%,0,0,0,0,0,0,0.00,45,0,0,0,0.00,0.00,1,-2,0,0,0,2,11,9,9.0,4.5,16,1,1,54,0,29,45,2.81,4.9%,1,1.83,0.063,1,0.245,1,18,0.056,0.1,19,0.3%,0.47,0.000,0,NA,NA,NA,NA,NA,NA,54,NA,NA,7.7,0.0,6.4,-12,0.00%,1.3,NA,NA,NA,NA,NA,NA,-1.0,-1.0,22.0,0.0%,1.8
